XML_ID;NAME;ID;PROP_PET_BIRTHDAY;PROP_PET_CATEGORY;PROP_PET_SEX;PROP_USER_ID;PROP_PET_BREED;PROP_PET_BREED_OTHER;PROP_PET_PHOTO
25128782;Мультик;25128782;20.11.2017;10672;10890412;4264796;11142;Хайленд Фолд;/upload/iblock/799/7997306ff0f52a1ae081a7ca6fdcd089.jpg
25128806;Ванесса;25128806;01.11.2016;10672;10890418;1186306;10963030;;/upload/iblock/0a3/0a3a13dab2f3d643105d550847fbddd2.jpg
25129304;Томас ;25129304;15.02.2017;10672;10890412;4264826;11142;Папа- британец, мама - простая. Мой кот - смесь ;
25129334;Дракон;25129334;09.10.2009;10672;10890412;3685413;10962973;;/upload/iblock/ad5/ad56cc239c8e612a839436ebaab8b1c9.jpg
25129571;Твикс;25129571;03.10.2017;10672;10890412;4264853;10963033;;
25129595;Бастэт;25129595;22.10.2015;10672;10890418;2539431;10962970;;/upload/iblock/820/820215afc04b7286cd45a0a037e8a6a0.jpg
25130117;Тимофей;25130117;01.08.2012;10672;;306831;10962994;;/upload/iblock/add/addc86cb9cdcb0fdf0e6dae0b1dfcf0b.jpg
25130177;Леонард;25130177;25.11.2017;10672;10890412;4264907;10962961;;/upload/iblock/4c9/4c9326e640eab4f3c357a6fdabc036ee.jpg
25130417;Тимофей;25130417;20.02.2018;10672;10890412;4264739;10962985;;/upload/iblock/f9e/f9e33893c8600ca47b60168802512e34.jpg
25130417;Тимофей;25130417;20.02.2018;10672;10890412;4264739;10962985;;/upload/iblock/fa4/fa4e772e5e497b92ee5ccd4aac486da0.jpg
25130645;Шени;25130645;27.03.2018;10687;10890418;4264967;10963237;;
25130657;Ева;25130657;31.05.2011;10672;10890418;4264967;10962973;;
25131341;Никсон ;25131341;10.05.2018;10672;10890412;4265030;10962961;;
25131380;Злата;25131380;11.02.2017;10672;10890418;2245961;10963042;;/upload/iblock/73c/73cda347a8ee312f65153065f5d31167.jpg
25131470;Лари;25131470;02.05.2016;10687;10890412;1975958;10963120;;/upload/iblock/454/4543e85183a0d043e5c177f6ef8750c8.jpg
25131527;Hash;25131527;22.06.2011;10672;10890412;1975958;10962943;;/upload/iblock/4de/4de4387ed09ed282d28eaa4479c5634b.jpg
25131569;Plusha;25131569;09.07.2011;10672;10890418;1975958;10962943;;/upload/iblock/671/6719a990f213791cade2ca3ed2543916.jpg
25131719;Черныш;25131719;02.03.2012;10672;10890412;4265051;10962973;;/upload/iblock/351/351da3948b720b9c53ca37643eb44052.jpg
25133129;Ева;25133129;15.02.2016;10687;10890418;553154;10963204;;/upload/iblock/f8b/f8b58a68e6fc5d3c1c21c0dce5c44ccf.jpg
25133576;Персифона;25133576;04.10.2014;10687;10890418;494567;10963312;;/upload/iblock/2ae/2ae59e06398cae41530e0920dda73b0e.jpg
25133630;Бэки;25133630;31.03.2017;10672;10890418;494567;10962994;;/upload/iblock/58e/58e54e649aa827a647804bfe197bb81a.jpg
25133657;Пуша;25133657;01.01.2018;10672;10890418;494567;10962994;;/upload/iblock/707/707ef55cdf184c57ac11cfe2dc3a9ac7.jpg
25133705;Гашек ;25133705;14.11.2010;10687;10890412;10292;10963207;;
25133777;Бамсик;25133777;28.03.2018;10672;10890412;1983010;10962973;;/upload/iblock/bc9/bc91e76de345fe2f670fe407a088146d.jpg
25134803;Супра;25134803;03.05.2018;10672;10890418;252233;10962943;;/upload/iblock/590/590c5b604de2f6987dea7cff1b20e533.jpg
25134980;Каша;25134980;;10672;10890418;2104386;10962973;;
25134992;Кальвин;25134992;;10687;10890412;2104386;10963213;;
25135286;Джерри ;25135286;01.10.2013;10687;10890412;2832917;10963282;;/upload/iblock/6f8/6f86b6b400e396155d4afde333a6df39.jpg
25138172;Тася;25138172;15.05.2017;10687;10890418;3062189;10963120;;/upload/iblock/771/7713b91ef418cf279245c050d7a3900e.jpg
25138868;Молли;25138868;16.05.2014;10687;10890418;63908;10963183;;/upload/iblock/234/234ab255783d2d811e4a3f265314f4df.jpg
25138868;Молли;25138868;16.05.2014;10687;10890418;63908;10963183;;/upload/iblock/1de/1de0891ff5b406f323cd8ab145184f50.jpg
25138898;кошка;25138898;18.07.2013;10672;10890418;63908;10962973;;
25139498;Оскар ;25139498;02.02.2017;10687;10890412;2369475;11142;йоркширский терьер ;/upload/iblock/2d1/2d1d407176272d9449962b595693e0d3.jpg
25139930;Феликс ;25139930;03.12.2016;10672;10890412;1414200;10962961;;/upload/iblock/68f/68f8cdefcdd3aa72df1f74ec5e19714b.jpg
25140602;Кекс;25140602;01.11.2016;10666;10890412;295521;10962916;;/upload/iblock/8d1/8d1e6f3e9accea23a69a53547c65d592.jpg
25140824;Пушинка;25140824;20.03.2015;10666;10890418;295521;10962916;;/upload/iblock/756/75697c22a288165c14cb721eff89ee3b.jpg
25143098;Джина;25143098;20.01.2018;10687;10890418;4265420;10963114;;/upload/iblock/155/155ec4640ed455e5012a363f22b1062c.jpg
25143143;Кузя;25143143;20.06.2018;10672;10890412;4265420;10963033;;
25143266;Кира;25143266;;10693;10890418;2647715;10963357;;/upload/iblock/991/99157f0d0c0fd0e6ef598297e8231032.jpg
25143341;Венси;25143341;27.04.2009;10687;10890418;254174;10963288;;/upload/iblock/0b5/0b50d546d2b62ba3c97ad41cbbc8458f.jpg
25143359;Лея;25143359;20.08.2015;10687;10890418;254174;;метис чихуа хуа;/upload/iblock/4c1/4c16e85c74e71c3c30d9f668b13363fe.jpg
25143365;Сима;25143365;02.07.2017;10693;10890418;254174;10963351;;/upload/iblock/d98/d98ffa94fa8db4cd96f60304eea42b37.jpg
25143368;Петруша;25143368;02.07.2017;10702;10890412;254174;14944893;;/upload/iblock/2ea/2ea40c4e47b0180e62072106dcea2d2f.jpg
25143437;Мансур ;25143437;02.07.1980;10687;10890412;3244873;;метис овчарки;
25143521;Боня;25143521;30.03.2017;10687;10890418;1151949;10963120;;/upload/iblock/4d3/4d3bb1e9ba8c7b4c8425e049a600e8b0.jpg
25143521;Боня;25143521;30.03.2017;10687;10890418;1151949;10963120;;/upload/iblock/490/490bda202b4ebdab9af915b70d61c300.jpg
25143536;Татоша;25143536;09.09.2017;10687;10890412;1151949;10963120;;/upload/iblock/6c1/6c13e2fb94f2c16b5013df49e7b90c14.jpg
25143761;Илай;25143761;20.09.2017;10672;10890412;150741;10963030;;
25143794;Лайма;25143794;10.04.2017;10687;10890418;4051679;10963237;;/upload/iblock/404/40438de391f5cdb2467629b0e346a175.jpg
25143854;София;25143854;02.07.2015;10672;10890418;3572761;10962973;;
25143866;Дымка;25143866;01.10.2017;10672;10890418;4051679;;помесь ;/upload/iblock/96c/96cdd2305f7394b3de9edb8f5d27f843.jpg
25143869;Белла;25143869;20.04.2017;10672;10890418;3572761;10962973;;
25144004;Мея;25144004;;10687;;3491589;10963327;;
25144013;Микки ;25144013;26.04.2018;10687;10890412;2474555;10963171;;/upload/iblock/ae4/ae4845449ddd0628284425a550b7bb43.jpg
25144124;Клеопатра ;25144124;14.03.2018;10672;10890418;2076311;10963015;;/upload/iblock/eb9/eb9e2656cca94d4d8fb56f2c54f8017f.jpg
25144142;Буся;25144142;05.05.2017;10672;10890412;2076311;10962973;;/upload/iblock/e8c/e8ce89a39fb05cc9788f0e1907d62eb2.jpg
25144187;Лютик;25144187;02.07.2015;10672;10890412;4265507;10962973;;/upload/iblock/e3c/e3c2639901369b6389ef18f76ef9da55.jpg
25144295;Барсик;25144295;21.09.2012;10672;10890412;44871;10962952;;/upload/iblock/f1d/f1d4cfac3887988cc67e6e0c0e1a48e3.jpg
25144673;Жорик;25144673;;10666;10890412;1521654;10962916;;/upload/iblock/e00/e00f9ee87b370097aca355214ab8772f.jpg
25144673;Жорик;25144673;;10666;10890412;1521654;10962916;;/upload/iblock/850/850cc7fff66db0abb7ce26d672906ff4.jpg
25144883;Варюша ;25144883;14.01.2012;10687;10890418;103509;10963120;;/upload/iblock/224/224e32608005adb1f6422587b87596a0.jpg
25144901;Ляля ;25144901;05.02.2017;10687;10890418;103509;10963120;;/upload/iblock/a38/a381d7d15d8b82df063484942c78e47c.jpg
25145198;Цукер;25145198;24.10.2017;10666;10890412;4265600;10962928;;/upload/iblock/f1b/f1bc30cfd429137280b764b63b07548b.jpg
25145210;СОНЯ;25145210;02.07.2011;10672;;2603515;;;/upload/iblock/096/096dc19b39adf807ebdf39e60d86bee1.jpg
25145369;Серафима;25145369;12.12.2005;10672;10890418;4265636;10962961;;
25145645;Уран;25145645;13.08.2010;10687;10890412;18646;10963231;;/upload/iblock/899/899bcbcdf8cd1a96facab0b30e6f2675.jpg
25145660;Вениамин;25145660;25.05.1980;10672;10890412;4265654;10962973;;/upload/iblock/71f/71faffbe1f0d22b59929d924d2fb8709.jpg
25145711;Персей ;25145711;05.06.1980;10672;10890412;4265654;10962973;;/upload/iblock/1eb/1eb7748c9e1b2e5f71edeb8c8fb36bb2.jpg
25147337;Йозеф (Ёжик);25147337;13.12.2017;10687;10890412;4094803;10963246;;/upload/iblock/009/0099c3a4ac73cd175c66d93a4cf5cbed.jpg
25147535;Тэя;25147535;16.05.2018;10687;10890418;1948552;10963120;;/upload/iblock/d8e/d8eb8c1efbedb8ab76124eddd387ba9f.jpg
25147895;Винни;25147895;13.12.2017;10687;10890412;4265813;10963237;;/upload/iblock/1ad/1ad1979fb654f0bffc9a53627b9fbabb.jpg
25148336;Теодор ;25148336;11.04.2018;10687;10890412;4226442;10963246;;/upload/iblock/b16/b162574cb8aa4fb910f975051c0da190.jpg
25148336;Теодор ;25148336;11.04.2018;10687;10890412;4226442;10963246;;/upload/iblock/003/00388e7228a09fa49a7813617eb2886f.jpg
25148336;Теодор ;25148336;11.04.2018;10687;10890412;4226442;10963246;;/upload/iblock/14f/14f6d82e1a9d66767343ca540e4b52e4.jpg
25148351;Кося;25148351;17.07.2017;10666;10890418;4265660;10962928;;
25148705;Зайка;25148705;10.03.2016;10666;10890418;1998204;10962922;;/upload/iblock/a8f/a8f670fd3e9f1bf2bd98f6915a00eb93.jpg
25148783;Тимоха;25148783;03.05.2018;10672;10890412;3822091;10962973;;
25148948;Тим;25148948;15.12.2016;10672;10890412;1346763;10962973;;/upload/iblock/974/97488e8afe2837a2c3ce2f39166165ca.jpg
25149116;Юрий;25149116;05.12.2016;10687;10890412;385698;10963309;;/upload/iblock/cef/cefb5ecfb86c19b2f99cd16017649f48.jpg
25149128;Фёргус;25149128;20.04.2018;10666;10890412;4265906;10962928;;
25149137;Фанта;25149137;21.04.2017;10687;10890418;385698;10963309;;/upload/iblock/28d/28d9ae9499b4ea56d1a4f003629b9674.jpg
25149161;Борис;25149161;02.07.2018;10666;10890412;385698;10962937;;/upload/iblock/b30/b30974bbdf229a530e8e4b33a1b1c8e2.jpg
25149770;Буся;25149770;12.05.2018;10672;10890418;4265948;10962943;;/upload/iblock/07d/07da8dffcc617781344f6cd96bca749e.jpg
25149770;Буся;25149770;12.05.2018;10672;10890418;4265948;10962943;;/upload/iblock/36c/36ccba370bcb4fadf7a2c0878c58ff1d.jpg
25149770;Буся;25149770;12.05.2018;10672;10890418;4265948;10962943;;/upload/iblock/416/4166471e6d4c989c7c9bcbe2d0459c13.jpg
25149902;Ненсик;25149902;02.09.2013;10672;10890412;2230933;10962943;;/upload/iblock/6f2/6f232c52ac97c3f8366fc31ba256ad3c.jpg
25150193;Скай;25150193;20.12.2008;10687;10890412;3025173;10963120;;
25150286;Эдди;25150286;08.02.2018;10687;10890412;3941779;10963237;;/upload/iblock/b35/b35294514d4b7928ceae9ac32cadb395.jpg
25150499;Мелиса;25150499;02.07.2015;10672;10890418;4265999;10962943;;/upload/iblock/47a/47a81f7c3bc2ae6e59c0950060c21a81.jpg
25150688;Аквариумные рыбки;25150688;;10702;;3755406;11142;аквариум;
25150841;Дуся;25150841;;10672;10890418;4266014;10962994;;/upload/iblock/3e5/3e5a63045df67b7d114a3d468f5b436f.jpg
25150850;Монти ;25150850;13.05.2018;10687;10890412;4264361;10963222;;/upload/iblock/f2c/f2cdc307dacf6f427a968a33406a1287.jpg
25150955;Axel;25150955;05.02.2005;10687;10890412;4265963;10963282;;/upload/iblock/de3/de373ab1b11bbbf677ebfb8d9502b299.jpg
25150955;Axel;25150955;05.02.2005;10687;10890412;4265963;10963282;;/upload/iblock/dab/dab9c7e5e70d333e152692c00ba8c01b.jpg
25151075;Филя;25151075;18.11.2017;10672;10890412;2516199;10963048;;/upload/iblock/686/6863197af8df6deba0a29b74bebc515a.jpg
25151153;Аяка;25151153;19.08.2008;10687;10890418;2516199;10963138;;/upload/iblock/db7/db7ac05f1159a12642196934167e7571.jpg
25153007;Рокки;25153007;14.02.2018;10666;10890412;3187061;10962925;;
25153013;Мини;25153013;04.04.2017;10666;10890418;3187061;10962937;;
25153415;Стефания;25153415;29.04.2017;10672;10890418;3076589;10962985;;
25153790;Дизель ;25153790;07.04.2012;10666;10890412;125289;10962922;;/upload/iblock/820/82037b133e138fec9a707f311905bf3b.jpg
25155209;барс;25155209;01.03.2015;10687;10890412;498197;11142;метис;
25155989;Теона;25155989;09.04.2018;10687;10890418;4266161;10963237;;
25156289;Бари;25156289;10.10.2016;10687;10890412;1201893;10963147;;/upload/iblock/b98/b981b90e9ac6150eda538daa4ef05991.jpg
25156514;Зевс;25156514;01.06.2007;10687;10890412;4264586;10963120;;/upload/iblock/1e9/1e96103de4a3fc0cde47490960c88d6b.jpg
25156577;Юма;25156577;03.09.2015;10687;10890418;213018;10963228;;
25156703;Кик;25156703;04.04.2018;10666;10890412;4258605;10962928;;/upload/iblock/c4e/c4e8ebb8582e9f79e79a198bb3650098.jpg
25156706;Коша;25156706;03.07.2007;10672;10890412;3420173;10962973;;/upload/iblock/922/9229a26105db93e490e06d70c8ee0d2f.jpg
25156859;Шерлок ;25156859;20.08.2017;10672;10890412;1887080;10963036;;/upload/iblock/f1e/f1e9677fe2c27e2eb891992ae43e14b4.jpg
25156961;Федя;25156961;21.09.2016;10687;10890412;1212824;10963111;;/upload/iblock/ec8/ec8eb171ca315490c95b40e150fdf655.jpg
25156961;Федя;25156961;21.09.2016;10687;10890412;1212824;10963111;;/upload/iblock/5e3/5e3f007e371ae8e1b1f8506e92bc4a1e.jpg
25157114;Максимильяно;25157114;26.04.2017;10687;10890412;2422325;10963309;;
25157150;Рика;25157150;06.06.2017;10687;10890418;4221945;10963270;;
25157360;Холли;25157360;10.09.2012;10687;10890418;4084987;10963246;;/upload/iblock/6e4/6e4060e637412b112f21898c8160efaf.jpg
25157360;Холли;25157360;10.09.2012;10687;10890418;4084987;10963246;;/upload/iblock/cd6/cd63818fc56f4bb0eb5e2bc7e130e2f7.jpg
25157516;Эльза;25157516;08.03.2011;10687;10890418;4266320;10963309;;/upload/iblock/83b/83badede3ab40f7737bfa235328b1f33.jpg
25157516;Эльза;25157516;08.03.2011;10687;10890418;4266320;10963309;;/upload/iblock/c86/c865e28bb8e6968c651f985041fe19a6.jpg
25157561;Марик ;25157561;27.12.2017;10666;10890412;4266320;10962928;;/upload/iblock/d46/d46bc79a19a44edaf4b431ca2930696f.jpg
25157723;Том;25157723;17.07.2017;10672;10890412;4262346;10962943;;/upload/iblock/a40/a40f6e099a523ff35cae1cc2bd629485.jpg
25157852;Соня;25157852;03.09.2012;10672;10890418;1987920;10962994;;/upload/iblock/e5f/e5f84b439d7e5f5f3fb260fac51e875e.jpg
25158281;Граф;25158281;23.01.2018;10687;10890412;3650957;10963186;;
25158710;Кузя;25158710;15.05.2018;10672;10890412;4266392;;Непородистый;/upload/iblock/b9f/b9f50a5026895993da525614ca4a77d8.jpg
25158860;Лаки;25158860;12.06.2016;10687;10890412;1191174;10963117;;/upload/iblock/25d/25da7f725168259515a0d82799b8cb7f.jpg
25158860;Лаки;25158860;12.06.2016;10687;10890412;1191174;10963117;;/upload/iblock/658/6584a713bbe3117c1b76202c39fbda51.jpg
25159241;Мася;25159241;23.12.2010;10672;10890418;1191174;10962985;;/upload/iblock/23e/23e80d861ca5b04b87803d0928e0fa49.jpg
25159241;Мася;25159241;23.12.2010;10672;10890418;1191174;10962985;;/upload/iblock/b69/b69fe335770be01c38caab6acff67c4c.jpg
25159274;Нелси;25159274;20.11.2013;10672;10890418;4261863;10962985;;
25159313;Сигнал;25159313;17.04.2018;10687;10890412;4261863;;Русская пегая гончая;
25159376;Зефир;25159376;30.09.2014;10687;10890412;1566669;10963288;;/upload/iblock/ed9/ed988e0cbe0583cc624a9e663059d743.jpg
25159451;Санти;25159451;27.10.2017;10687;10890418;3279989;10963114;;/upload/iblock/d45/d45e7e3b27c612d72bdcaba6c78ba857.jpg
25160096;теди;25160096;08.09.2017;10681;10890412;2301697;14840441;;/upload/iblock/131/131ea599b9b07173560a3ead08a8156a.jpg
25160096;теди;25160096;08.09.2017;10681;10890412;2301697;14840441;;/upload/iblock/c5b/c5be8559275589870dfa5ce62fbc976b.jpg
25160144;"Симба
";25160144;05.09.2016;10672;10890412;2660989;10963042;;/upload/iblock/d1d/d1d34a5a484f64a99e5ef7a0aa710525.jpg
25160783;Тимошка;25160783;16.09.2015;10687;10890412;212857;10963120;;/upload/iblock/652/652b7957fe237f650e369d06f2c84c1a.jpg
25160849;Шерхашик Лапкин;25160849;18.11.2011;10672;10890412;123363;10962994;;/upload/iblock/d43/d43f70fd1410063cd005817d99d9c3ef.jpg
25160873;Семён Тесёмкин;25160873;;10672;10890412;123363;10962994;;/upload/iblock/946/946da9be602537e9606d2f474e715044.jpg
25160948;Клер;25160948;23.05.2018;10666;10890418;3391445;10962937;;
25160987;Оникс;25160987;30.11.2015;10687;10890412;4266533;10963315;;/upload/iblock/39d/39de80f9f6aca5289369eb998ded534b.jpg
25160987;Оникс;25160987;30.11.2015;10687;10890412;4266533;10963315;;/upload/iblock/b3c/b3cf281c73d012461a8f2cf5b8bf38cb.jpg
25161032;Дольче Вита Стефания ;25161032;06.02.2017;10687;10890418;4266539;10963120;;/upload/iblock/44d/44dc9759186242812d4345a9b403123c.jpg
25161146;Мотя;25161146;14.02.2014;10672;10890412;2428013;10963015;;/upload/iblock/91a/91a5f549628f0f619ae9d7eabbe8a903.jpg
25161155;Дольче Вита Стефания;25161155;06.02.2017;10687;10890418;2453115;10963120;;/upload/iblock/9ce/9ceebbc4ce966eef0ea69913a4803843.jpg
25161173;Кеша ;25161173;10.07.2016;10693;10890412;2453115;10963357;;/upload/iblock/319/3196d9607dcda8caa3c91840f7a5910e.jpg
25161350;арго;25161350;03.07.2012;10687;10890412;4266554;10963120;;
25161407;Бусинка ;25161407;03.05.2017;10666;10890418;2184098;10962940;;/upload/iblock/691/6911705c10bd10f94e83eddab0e3b32b.jpg
25161977;Вильма;25161977;31.10.2004;10672;10890418;4266602;10963039;;/upload/iblock/aae/aae78c337a1c781d3b317afcd8911d07.jpg
25162028;Ума София;25162028;10.01.2008;10687;10890418;4266602;10963237;;/upload/iblock/ae1/ae120e468618ecca258d58cb822a9451.jpg
25162076;Сью;25162076;20.08.2015;10687;10890418;4266611;10963117;;/upload/iblock/a58/a5822751ce46b492adfeb708591fb48d.jpg
25162076;Сью;25162076;20.08.2015;10687;10890418;4266611;10963117;;/upload/iblock/129/129f7eca57333dde35bfcee2551c14b2.jpg
25162730;Ляля;25162730;03.07.2005;10672;10890418;4266644;10962994;;/upload/iblock/ed0/ed0c11c777191880506f7dfd921325a5.jpg
25162730;Ляля;25162730;03.07.2005;10672;10890418;4266644;10962994;;/upload/iblock/ad8/ad8f72746148a6dd4c275450081e18a0.jpg
25162730;Ляля;25162730;03.07.2005;10672;10890418;4266644;10962994;;/upload/iblock/b37/b3720bc5511f41f9b220a33d6e702da4.jpg
25163537;Моисей ;25163537;06.11.2009;10672;10890412;2179914;10962985;;/upload/iblock/70a/70a2decf6fce395627a21307f085d39a.jpg
25163708;Ричи;25163708;31.01.2018;10687;10890412;3058797;10963123;;
25165112;Диана;25165112;06.12.2015;10687;10890418;4247394;;Папильон;/upload/iblock/634/634265b2d171a37bc295d2d89ce26f57.jpg
25165382;Анжела;25165382;01.07.2013;10672;10890418;4265684;;Без породы;/upload/iblock/cd5/cd53d2eab1c1472b7e00d643ddd3d250.jpg
25165382;Анжела;25165382;01.07.2013;10672;10890418;4265684;;Без породы;/upload/iblock/6b5/6b50fd4a2bdf3b79b92009319c147843.jpg
25166015;Макс;25166015;12.12.2015;10687;10890412;2447557;10963120;;/upload/iblock/819/81904161898e73cb90aa9141bcaa108d.jpg
25166015;Макс;25166015;12.12.2015;10687;10890412;2447557;10963120;;/upload/iblock/db2/db2350890963324bfe1ff622c25e5cda.jpg
25166456;Астон;25166456;23.05.2014;10687;10890412;4266830;;Вест-хайленд-уайт-терьер;
25167278;Муся;25167278;09.11.2017;10687;10890418;3477173;10963315;;/upload/iblock/624/6242827ec0d264767ee31ee4392b0e81.jpg
25170554;Шерик ;25170554;01.12.2014;10672;10890412;2517625;10963009;;
25170560;рыбы;25170560;;10702;;2517625;14944837;;
25170677;Лиана ф. Рикос;25170677;03.01.2018;10687;10890418;4262934;10963222;;/upload/iblock/ab2/ab29b2fb832d5be8eb1d722c75fcf5ed.jpg
25170785;Дебора Джейс;25170785;19.11.2017;10687;10890418;250916;10963120;;
25170788;Мокс;25170788;11.08.2010;10672;10890412;250916;10962943;;
25171031;Бусинка;25171031;24.03.2017;10672;10890418;3376801;10962985;;/upload/iblock/728/728ed46067167749d9ae388ebe1da54a.jpg
25171229;кекс;25171229;11.07.2015;10687;10890412;157185;10963309;;/upload/iblock/be9/be91b6b5c8642bdd2966184150d72a82.jpg
25171364;Мусенька;25171364;28.12.2015;10672;10890412;2791654;10963015;;/upload/iblock/98a/98a0cb416f382e1a835fea011d7dd58a.jpg
